SNR,Accuracy
-20.0,0.08656447249774572
-18.0,0.08823529411764706
-16.0,0.0970601959869342
-14.0,0.10583446404341927
-12.0,0.12695574430040232
-10.0,0.18491260349586017
-8.0,0.3195781751490142
-6.0,0.4780292942743009
-4.0,0.5755944369672499
-2.0,0.6911487758945386
0.0,0.7470449172576832
2.0,0.7665827036104114
4.0,0.8006551240056153
6.0,0.8145604395604396
8.0,0.8009195402298851
10.0,0.8178522881739918
12.0,0.8099211868335652
14.0,0.8176100628930818
16.0,0.7954747116237799
18.0,0.7867614393602843
